SalesID,DateKey,CustomerID,ProductID,Quantity,UnitPrice,SalesAmount
764,20240504,1057,12,7,835,5845
765,20241031,1106,19,1,1176,1176
766,20230917,1144,10,9,849,7641
767,20241014,1195,5,8,1274,10192
768,20230818,1157,11,1,1118,1118
769,20240813,1090,20,1,907,907
770,20240904,1140,11,8,1118,8944
771,20230314,1070,11,9,1118,10062
772,20231008,1028,10,5,849,4245
773,20241111,1049,10,5,849,4245
774,20230514,1124,12,3,835,2505
775,20240103,1003,2,2,1408,2816
776,20240314,1113,1,2,1890,3780
777,20230425,1121,11,5,1118,5590
778,20230509,1033,5,1,1274,1274
779,20231222,1073,9,4,814,3256
780,20240323,1153,6,5,248,1240
781,20231220,1019,10,9,849,7641
782,20231023,1091,9,7,814,5698
783,20241230,1082,11,4,1118,4472
784,20240130,1093,4,8,1412,11296
785,20231224,1010,18,4,1059,4236
786,20241225,1012,7,7,295,2065
787,20230520,1112,14,8,1236,9888
788,20240618,1073,18,6,1059,6354
789,20240119,1149,18,1,1059,1059
790,20240619,1023,6,4,248,992
791,20230613,1110,12,1,835,835
792,20240101,1164,8,6,292,1752
793,20230616,1097,1,4,1890,7560
794,20230106,1060,20,8,907,7256
795,20230118,1145,18,6,1059,6354
796,20240423,1124,20,8,907,7256
797,20230716,1126,9,5,814,4070
798,20240517,1021,18,3,1059,3177
799,20230926,1045,19,6,1176,7056
800,20240902,1188,15,6,742,4452
801,20230307,1108,7,4,295,1180
802,20241209,1181,6,1,248,248
803,20231223,1050,14,7,1236,8652
804,20230202,1064,18,7,1059,7413
805,20241120,1172,3,3,728,2184
806,20231021,1110,3,9,728,6552
807,20230710,1113,11,1,1118,1118
808,20240915,1083,8,5,292,1460
809,20230125,1130,2,9,1408,12672
810,20240913,1199,15,6,742,4452
811,20240923,1189,13,5,330,1650
812,20231015,1013,16,3,532,1596
813,20240221,1064,7,2,295,590
814,20230520,1168,16,4,532,2128
815,20240318,1074,8,2,292,584
816,20231001,1186,20,8,907,7256
817,20231231,1143,1,3,1890,5670
818,20240802,1049,4,6,1412,8472
819,20240629,1105,14,8,1236,9888
820,20240907,1055,13,6,330,1980
821,20231003,1056,16,3,532,1596
822,20230130,1121,19,5,1176,5880
823,20240428,1182,2,1,1408,1408
824,20231108,1120,16,6,532,3192
825,20240801,1070,17,1,400,400
826,20230726,1145,20,7,907,6349
827,20241228,1153,11,2,1118,2236
828,20230407,1177,20,9,907,8163
829,20230115,1025,10,3,849,2547
830,20230816,1082,10,6,849,5094
831,20240905,1147,1,5,1890,9450
832,20241115,1114,12,5,835,4175
833,20230502,1190,6,4,248,992
834,20230612,1129,15,6,742,4452
835,20240918,1098,18,6,1059,6354
836,20231214,1178,15,9,742,6678
837,20230809,1091,19,1,1176,1176
838,20230930,1028,3,4,728,2912
839,20240117,1140,15,2,742,1484
840,20240805,1109,15,9,742,6678
841,20230506,1152,18,6,1059,6354
842,20230321,1068,10,1,849,849
843,20240916,1073,5,2,1274,2548
844,20240415,1197,7,9,295,2655
845,20240503,1142,14,2,1236,2472
846,20241101,1007,12,3,835,2505
847,20231011,1091,2,7,1408,9856
848,20230922,1047,3,2,728,1456
849,20240108,1168,1,4,1890,7560
850,20240331,1159,7,7,295,2065
851,20230427,1019,10,6,849,5094
852,20240806,1186,15,2,742,1484
853,20241130,1043,16,3,532,1596
854,20240222,1176,12,9,835,7515
855,20240226,1132,3,8,728,5824
856,20241031,1110,13,8,330,2640
857,20230331,1103,5,6,1274,7644
858,20240225,1177,20,8,907,7256
859,20230223,1151,6,2,248,496
860,20240703,1031,17,6,400,2400
861,20230211,1080,6,4,248,992
862,20230705,1183,5,4,1274,5096
863,20241102,1167,17,1,400,400
864,20240731,1185,17,2,400,800
865,20230601,1150,11,2,1118,2236
866,20230107,1010,5,5,1274,6370
867,20240827,1076,10,7,849,5943
868,20230301,1118,8,2,292,584
869,20240616,1087,17,1,400,400
870,20240221,1079,10,1,849,849
871,20230806,1048,10,1,849,849
872,20240515,1150,17,1,400,400
873,20231129,1032,14,6,1236,7416
874,20240524,1111,9,6,814,4884
875,20240215,1062,18,5,1059,5295
876,20230507,1060,1,8,1890,15120
877,20230911,1170,3,5,728,3640
878,20231212,1173,5,4,1274,5096
879,20230601,1179,12,7,835,5845
880,20230628,1174,17,9,400,3600
881,20231207,1110,5,7,1274,8918
882,20230408,1016,5,2,1274,2548
883,20230127,1043,4,8,1412,11296
884,20230309,1072,11,1,1118,1118
885,20240317,1183,19,2,1176,2352
886,20231208,1116,19,6,1176,7056
887,20240317,1112,18,9,1059,9531
888,20240708,1197,10,8,849,6792
889,20240502,1164,18,5,1059,5295
890,20240526,1025,3,4,728,2912
891,20240216,1096,16,8,532,4256
892,20241211,1148,15,8,742,5936
893,20240815,1031,16,2,532,1064
894,20240831,1082,12,8,835,6680
895,20240903,1041,1,5,1890,9450
896,20240404,1132,1,6,1890,11340
897,20241229,1185,7,8,295,2360
898,20231101,1055,10,7,849,5943
899,20240107,1132,5,5,1274,6370
900,20240922,1154,16,6,532,3192
901,20230829,1080,3,6,728,4368
902,20230204,1183,17,6,400,2400
903,20230828,1190,8,5,292,1460
904,20240217,1134,3,4,728,2912
905,20230527,1041,18,2,1059,2118
906,20230107,1049,9,6,814,4884
907,20231218,1181,2,1,1408,1408
908,20231104,1198,3,1,728,728
909,20240418,1064,18,1,1059,1059
910,20230516,1178,1,8,1890,15120
911,20230426,1072,7,8,295,2360
912,20230419,1185,20,2,907,1814
913,20230222,1129,8,7,292,2044
914,20231120,1195,3,6,728,4368
915,20231206,1074,11,1,1118,1118
916,20230626,1180,20,7,907,6349
917,20240906,1020,16,6,532,3192
918,20240208,1088,12,1,835,835
919,20230617,1112,2,3,1408,4224
920,20230329,1116,19,5,1176,5880
921,20230603,1090,6,7,248,1736
922,20230818,1029,11,6,1118,6708
923,20230621,1012,5,5,1274,6370
924,20240416,1188,10,2,849,1698
925,20240823,1182,20,3,907,2721
926,20240517,1146,7,2,295,590
927,20240209,1182,20,9,907,8163
928,20240102,1007,8,8,292,2336
929,20230529,1087,10,4,849,3396
930,20241101,1168,11,9,1118,10062
931,20230601,1162,14,5,1236,6180
932,20240531,1060,15,2,742,1484
933,20230529,1064,2,4,1408,5632
934,20230310,1179,19,7,1176,8232
935,20240309,1134,19,3,1176,3528
936,20231023,1158,8,8,292,2336
937,20230727,1063,6,7,248,1736
938,20240830,1126,8,5,292,1460
939,20240702,1185,14,8,1236,9888
940,20240426,1053,5,8,1274,10192
941,20240224,1082,16,6,532,3192
942,20240920,1112,2,3,1408,4224
943,20240902,1152,13,2,330,660
944,20240405,1077,13,3,330,990
945,20240417,1189,9,2,814,1628
946,20230616,1035,6,8,248,1984
947,20241202,1017,12,4,835,3340
948,20230420,1140,16,2,532,1064
949,20230906,1152,11,2,1118,2236
950,20230304,1055,11,8,1118,8944
951,20240611,1165,20,7,907,6349
952,20240306,1048,14,5,1236,6180
953,20230126,1048,17,4,400,1600
954,20230702,1117,19,6,1176,7056
955,20230218,1181,11,8,1118,8944
956,20240213,1015,7,2,295,590
957,20240526,1014,16,6,532,3192
958,20241023,1070,19,5,1176,5880
959,20231222,1157,6,2,248,496
960,20230126,1165,12,3,835,2505
961,20230203,1121,13,5,330,1650
962,20230422,1053,12,1,835,835
963,20240725,1084,16,1,532,532
964,20240310,1025,2,4,1408,5632
965,20240611,1193,16,8,532,4256
966,20240810,1007,20,1,907,907
967,20240812,1008,5,1,1274,1274
968,20240820,1020,6,3,248,744
969,20231114,1035,7,9,295,2655
970,20231221,1183,4,6,1412,8472
971,20231115,1059,16,5,532,2660
972,20230218,1038,12,1,835,835
973,20241109,1126,11,8,1118,8944
974,20230131,1123,17,1,400,400
975,20240815,1049,2,3,1408,4224
976,20230418,1145,4,4,1412,5648
977,20230529,1127,17,4,400,1600
978,20240515,1078,14,5,1236,6180
979,20240919,1160,18,6,1059,6354
980,20240611,1039,14,4,1236,4944
981,20230729,1196,15,5,742,3710
982,20240405,1024,6,9,248,2232
983,20231012,1039,4,3,1412,4236
984,20240328,1010,17,1,400,400
985,20231104,1073,15,8,742,5936
986,20230419,1029,1,1,1890,1890
987,20240110,1069,1,8,1890,15120
988,20230620,1048,20,7,907,6349
989,20230103,1005,9,1,814,814
990,20230226,1117,15,4,742,2968
991,20230605,1190,12,4,835,3340
992,20240130,1186,3,9,728,6552
993,20240207,1152,2,2,1408,2816
994,20231223,1108,7,5,295,1475
995,20230920,1141,7,1,295,295
996,20230109,1034,12,6,835,5010
997,20240625,1149,15,2,742,1484
998,20240417,1045,11,3,1118,3354
999,20230927,1178,15,8,742,5936
1000,20240825,1179,16,4,532,2128
1001,20240111,1177,2,1,1408,1408
1002,20240403,1179,8,6,292,1752
1003,20241114,1148,5,6,1274,7644
1004,20230716,1126,17,9,400,3600
1005,20240605,1128,18,2,1059,2118
1006,20231229,1152,9,5,814,4070
1007,20230813,1078,16,7,532,3724
1008,20241014,1179,7,9,295,2655
1009,20231013,1175,3,6,728,4368
1010,20240129,1018,19,1,1176,1176
1011,20230503,1150,11,6,1118,6708
1012,20231014,1122,3,5,728,3640
1013,20230820,1192,1,4,1890,7560
1014,20230702,1011,6,8,248,1984
1015,20241229,1007,13,9,330,2970
1016,20240401,1042,12,5,835,4175
1017,20230102,1086,5,9,1274,11466
1018,20230917,1078,20,9,907,8163
1019,20240331,1111,20,2,907,1814
1020,20240104,1066,18,7,1059,7413
1021,20230221,1162,10,1,849,849
1022,20231122,1128,16,3,532,1596
1023,20230822,1126,3,6,728,4368
1024,20241225,1176,1,7,1890,13230
1025,20240409,1165,17,3,400,1200
1026,20240922,1095,6,9,248,2232
1027,20230315,1136,2,5,1408,7040
1028,20240316,1042,4,7,1412,9884
1029,20241208,1034,20,8,907,7256
1030,20240714,1073,7,1,295,295
1031,20240723,1079,15,9,742,6678
1032,20230719,1135,9,2,814,1628
1033,20240727,1054,1,7,1890,13230
1034,20240424,1066,10,1,849,849
1035,20230805,1144,14,6,1236,7416
1036,20240110,1045,15,2,742,1484
1037,20240402,1071,16,8,532,4256
1038,20240707,1128,8,1,292,292
1039,20230417,1040,4,6,1412,8472
1040,20240311,1147,17,7,400,2800
1041,20231011,1182,11,7,1118,7826
1042,20230225,1158,17,2,400,800
1043,20240512,1159,12,5,835,4175
1044,20240916,1075,3,4,728,2912
1045,20240704,1028,19,7,1176,8232
1046,20230903,1061,9,7,814,5698
1047,20240124,1183,4,8,1412,11296
1048,20240409,1015,8,1,292,292
1049,20241205,1150,4,9,1412,12708
1050,20230910,1073,4,5,1412,7060
1051,20241030,1127,18,3,1059,3177
1052,20241223,1068,9,3,814,2442
1053,20230310,1107,17,3,400,1200
1054,20230703,1199,9,4,814,3256
1055,20230202,1070,18,9,1059,9531
1056,20230224,1143,9,6,814,4884
1057,20230517,1017,14,7,1236,8652
1058,20231004,1192,14,1,1236,1236
1059,20230325,1046,15,1,742,742
1060,20230327,1078,12,6,835,5010
1061,20230207,1027,14,6,1236,7416
1062,20230422,1001,9,9,814,7326
1063,20240210,1070,13,9,330,2970
1064,20230103,1099,14,3,1236,3708
1065,20231103,1054,18,9,1059,9531
1066,20230816,1071,7,4,295,1180
1067,20230814,1015,11,2,1118,2236
1068,20230312,1132,15,2,742,1484
1069,20231222,1119,12,9,835,7515
1070,20231011,1032,15,6,742,4452
1071,20230129,1015,13,4,330,1320
1072,20240527,1117,5,2,1274,2548
1073,20231120,1174,15,7,742,5194
1074,20230730,1043,9,5,814,4070
1075,20240602,1110,20,5,907,4535
1076,20241217,1065,7,5,295,1475
1077,20230817,1045,19,6,1176,7056
1078,20240801,1199,14,5,1236,6180
1079,20230220,1002,7,1,295,295
1080,20240129,1110,5,1,1274,1274
1081,20230623,1075,9,3,814,2442
1082,20240722,1037,4,7,1412,9884
1083,20230625,1194,2,2,1408,2816
1084,20230123,1083,6,3,248,744
1085,20240624,1021,6,4,248,992
1086,20240204,1035,11,1,1118,1118
1087,20241226,1157,19,4,1176,4704
1088,20240130,1005,14,6,1236,7416
1089,20241113,1017,11,1,1118,1118
1090,20231205,1041,19,4,1176,4704
1091,20231005,1167,8,7,292,2044
1092,20230114,1030,20,4,907,3628
1093,20230908,1193,3,2,728,1456
1094,20230215,1130,14,1,1236,1236
1095,20241122,1200,20,8,907,7256
1096,20230213,1171,4,2,1412,2824
1097,20231006,1131,19,8,1176,9408
1098,20240114,1068,6,9,248,2232
1099,20231206,1135,18,3,1059,3177
1100,20230619,1115,2,9,1408,12672
1101,20240507,1199,12,3,835,2505
1102,20231101,1036,18,2,1059,2118
1103,20240604,1200,8,5,292,1460
1104,20241219,1010,10,2,849,1698
1105,20231004,1131,5,3,1274,3822
1106,20240401,1029,18,5,1059,5295
1107,20230524,1055,5,6,1274,7644
1108,20230315,1158,8,9,292,2628
1109,20230717,1056,6,5,248,1240
1110,20231226,1123,6,2,248,496
1111,20241023,1047,14,2,1236,2472
1112,20240327,1156,5,9,1274,11466
1113,20240611,1190,12,8,835,6680
1114,20230828,1173,1,3,1890,5670
1115,20230130,1081,4,4,1412,5648
1116,20230815,1013,3,9,728,6552
1117,20240826,1193,16,1,532,532
1118,20230423,1010,15,3,742,2226
1119,20240812,1142,8,7,292,2044
1120,20240919,1045,10,5,849,4245
1121,20240726,1018,19,3,1176,3528
1122,20230821,1103,4,9,1412,12708
1123,20241009,1021,13,6,330,1980
1124,20230101,1026,8,5,292,1460
1125,20240105,1025,1,5,1890,9450
1126,20241004,1177,18,3,1059,3177
1127,20240408,1006,2,9,1408,12672
1128,20231013,1039,1,7,1890,13230
1129,20230103,1188,8,2,292,584
1130,20231007,1006,6,4,248,992
1131,20240425,1180,16,3,532,1596
1132,20241006,1158,11,3,1118,3354
1133,20230930,1091,8,1,292,292
1134,20230515,1031,15,3,742,2226
1135,20230919,1017,11,3,1118,3354
1136,20230221,1084,14,6,1236,7416
1137,20240207,1171,8,1,292,292
1138,20240129,1091,15,1,742,742
1139,20230307,1018,11,5,1118,5590
1140,20240729,1004,11,5,1118,5590
1141,20230218,1029,18,7,1059,7413
1142,20241102,1090,2,4,1408,5632
1143,20230402,1077,11,7,1118,7826
1144,20240813,1024,4,2,1412,2824
1145,20231214,1123,7,1,295,295
1146,20241129,1155,16,4,532,2128
1147,20240715,1042,4,4,1412,5648
1148,20230104,1135,4,7,1412,9884
1149,20240503,1045,8,1,292,292
1150,20241010,1030,19,4,1176,4704
1151,20230325,1099,12,9,835,7515
1152,20230311,1093,5,2,1274,2548
1153,20240412,1138,8,8,292,2336
1154,20230327,1115,11,1,1118,1118
1155,20230725,1047,7,1,295,295
1156,20241230,1136,2,9,1408,12672
1157,20230811,1184,11,5,1118,5590
1158,20240921,1199,4,3,1412,4236
1159,20230920,1140,4,7,1412,9884
1160,20240425,1199,8,9,292,2628
1161,20241003,1102,2,7,1408,9856
1162,20230619,1142,19,7,1176,8232
1163,20231111,1031,10,6,849,5094
1164,20230221,1149,14,2,1236,2472
1165,20241222,1131,17,4,400,1600
1166,20241102,1155,5,8,1274,10192
1167,20231207,1110,15,4,742,2968
1168,20230601,1114,9,7,814,5698
1169,20230122,1014,8,8,292,2336
1170,20230814,1133,11,8,1118,8944
1171,20230524,1125,17,6,400,2400
1172,20240310,1144,11,5,1118,5590
1173,20241029,1020,15,7,742,5194
1174,20230212,1054,7,4,295,1180
1175,20230616,1022,12,6,835,5010
1176,20240204,1170,13,4,330,1320
1177,20230701,1013,10,6,849,5094
1178,20230313,1028,7,5,295,1475
1179,20241128,1131,14,3,1236,3708
1180,20230724,1177,5,9,1274,11466
1181,20231002,1096,9,8,814,6512
1182,20230425,1136,13,3,330,990
1183,20230522,1108,3,2,728,1456
1184,20240614,1042,4,1,1412,1412
1185,20230723,1016,20,1,907,907
1186,20240210,1192,10,7,849,5943
1187,20230603,1021,18,5,1059,5295
1188,20231203,1093,4,6,1412,8472
1189,20240831,1192,17,8,400,3200
1190,20230816,1170,12,9,835,7515
1191,20230209,1027,20,8,907,7256
1192,20230821,1063,16,3,532,1596
1193,20230303,1109,14,5,1236,6180
1194,20230114,1074,11,8,1118,8944
1195,20241123,1132,7,2,295,590
1196,20230218,1132,20,2,907,1814
1197,20241009,1113,19,1,1176,1176
1198,20231204,1094,5,8,1274,10192
1199,20240116,1066,4,6,1412,8472
1200,20240814,1188,19,9,1176,10584
1201,20240406,1093,5,8,1274,10192
1202,20240317,1085,13,7,330,2310
1203,20240801,1080,6,7,248,1736
1204,20240619,1073,11,4,1118,4472
1205,20230920,1140,16,7,532,3724
1206,20240601,1151,6,7,248,1736
1207,20230629,1119,14,1,1236,1236
1208,20230713,1098,13,4,330,1320
1209,20230116,1059,20,2,907,1814
1210,20241124,1056,1,2,1890,3780
1211,20241111,1075,1,2,1890,3780
1212,20230830,1004,15,1,742,742
1213,20240131,1004,9,5,814,4070
1214,20241108,1144,10,2,849,1698
1215,20241206,1129,18,8,1059,8472
1216,20240206,1118,1,5,1890,9450
1217,20240112,1124,4,3,1412,4236
1218,20231220,1135,2,1,1408,1408
1219,20230606,1008,2,3,1408,4224
1220,20230416,1103,9,7,814,5698
1221,20231007,1135,20,1,907,907
1222,20240622,1197,15,1,742,742
1223,20241230,1084,7,6,295,1770
1224,20241029,1152,11,2,1118,2236
1225,20240119,1114,3,9,728,6552
1226,20230813,1188,5,7,1274,8918
1227,20241114,1190,20,7,907,6349
1228,20241227,1093,4,1,1412,1412
1229,20230331,1028,13,3,330,990
1230,20230602,1110,5,1,1274,1274
1231,20231025,1072,9,4,814,3256
1232,20231205,1069,6,9,248,2232
1233,20230509,1032,12,9,835,7515
1234,20230714,1114,6,4,248,992
1235,20230903,1128,6,7,248,1736
1236,20230602,1101,8,6,292,1752
1237,20230403,1091,3,9,728,6552
1238,20230112,1015,3,8,728,5824
1239,20231016,1187,17,9,400,3600
1240,20230803,1097,16,7,532,3724
1241,20230112,1184,16,2,532,1064
1242,20240924,1045,9,5,814,4070
1243,20240826,1005,6,9,248,2232
1244,20230106,1063,1,8,1890,15120
1245,20240811,1020,20,5,907,4535
1246,20230105,1159,18,2,1059,2118
1247,20240319,1111,9,2,814,1628
1248,20240117,1156,14,2,1236,2472
1249,20240506,1111,5,5,1274,6370
1250,20230217,1084,6,8,248,1984
1251,20231110,1089,11,6,1118,6708
1252,20241016,1100,16,8,532,4256
1253,20230821,1174,20,8,907,7256
1254,20240619,1056,14,1,1236,1236
1255,20240129,1193,10,8,849,6792
1256,20230624,1144,13,2,330,660
1257,20231126,1189,4,5,1412,7060
1258,20231025,1143,15,4,742,2968
1259,20240119,1119,19,5,1176,5880
1260,20240417,1165,10,3,849,2547
1261,20241026,1103,16,1,532,532
1262,20231107,1067,11,7,1118,7826
1263,20231102,1049,16,3,532,1596
1264,20231206,1122,18,8,1059,8472
1265,20230423,1130,9,2,814,1628
1266,20240219,1038,2,4,1408,5632
1267,20231016,1003,5,5,1274,6370
1268,20240205,1072,13,7,330,2310
1269,20241107,1167,17,1,400,400
1270,20230811,1151,14,1,1236,1236
1271,20230728,1181,5,2,1274,2548
1272,20240321,1029,16,1,532,532
1273,20240218,1180,20,2,907,1814
1274,20241026,1118,3,3,728,2184
1275,20230122,1084,2,3,1408,4224
1276,20240419,1102,4,2,1412,2824
1277,20230813,1122,12,3,835,2505
1278,20230412,1197,13,3,330,990
1279,20230520,1132,7,8,295,2360
1280,20230304,1167,19,4,1176,4704
1281,20240803,1080,19,1,1176,1176
1282,20230413,1164,8,2,292,584
1283,20230909,1139,2,1,1408,1408
1284,20240211,1123,5,9,1274,11466
1285,20230621,1071,19,6,1176,7056
1286,20230318,1032,6,4,248,992
1287,20231204,1011,12,7,835,5845
1288,20241009,1151,8,6,292,1752
1289,20240722,1123,7,3,295,885
1290,20230121,1178,15,2,742,1484
1291,20240830,1123,4,5,1412,7060
1292,20240504,1015,19,1,1176,1176
1293,20240203,1114,19,5,1176,5880
1294,20230803,1132,1,8,1890,15120
1295,20231130,1158,2,8,1408,11264
1296,20241213,1101,4,6,1412,8472
1297,20230505,1127,7,2,295,590
1298,20241010,1107,1,3,1890,5670
1299,20231226,1062,5,2,1274,2548
1300,20230629,1055,8,8,292,2336
1301,20240604,1033,13,4,330,1320
1302,20240801,1016,10,7,849,5943
1303,20230308,1091,10,9,849,7641
1304,20230709,1029,2,9,1408,12672
1305,20240919,1037,15,5,742,3710
1306,20230329,1056,12,1,835,835
1307,20231103,1134,14,3,1236,3708
1308,20230426,1180,7,7,295,2065
1309,20240507,1177,12,8,835,6680
1310,20240209,1175,10,2,849,1698
1311,20240323,1029,4,9,1412,12708
1312,20230516,1025,12,6,835,5010
1313,20231016,1032,11,1,1118,1118
1314,20240802,1198,2,5,1408,7040
1315,20241231,1146,16,3,532,1596
1316,20231116,1108,15,5,742,3710
1317,20241205,1101,12,7,835,5845
1318,20240813,1176,17,4,400,1600
1319,20241002,1172,1,2,1890,3780
1320,20230511,1080,2,5,1408,7040
1321,20231216,1139,8,6,292,1752
1322,20240313,1029,2,7,1408,9856
1323,20230420,1104,8,6,292,1752
1324,20230515,1181,13,1,330,330
1325,20240306,1064,13,4,330,1320
1326,20230721,1176,6,3,248,744
1327,20240823,1018,1,4,1890,7560
1328,20240909,1077,6,1,248,248
1329,20230318,1140,20,9,907,8163
1330,20230924,1105,2,3,1408,4224
1331,20231001,1002,6,8,248,1984
1332,20240210,1175,10,2,849,1698
1333,20240627,1086,13,6,330,1980
1334,20231112,1163,10,9,849,7641
1335,20240727,1136,6,9,248,2232
1336,20230103,1173,4,5,1412,7060
1337,20230916,1059,11,8,1118,8944
1338,20240908,1177,19,9,1176,10584
1339,20230705,1059,3,6,728,4368
1340,20240301,1009,18,5,1059,5295
1341,20230129,1122,15,8,742,5936
1342,20240811,1148,16,3,532,1596
1343,20240223,1123,9,4,814,3256
1344,20240101,1187,7,2,295,590
1345,20230819,1157,16,3,532,1596
1346,20240608,1061,20,2,907,1814
1347,20240207,1027,18,4,1059,4236
1348,20240806,1045,8,8,292,2336
1349,20240324,1010,12,3,835,2505
1350,20241028,1138,6,1,248,248
1351,20241227,1098,15,2,742,1484
1352,20231115,1177,2,9,1408,12672
1353,20230731,1170,17,2,400,800
1354,20230527,1154,16,9,532,4788
1355,20240219,1186,9,9,814,7326
1356,20230331,1073,5,7,1274,8918
1357,20240121,1063,9,9,814,7326
1358,20231126,1153,11,5,1118,5590
1359,20230805,1047,4,7,1412,9884
1360,20230327,1023,3,8,728,5824
1361,20240205,1199,19,9,1176,10584
1362,20240123,1045,13,8,330,2640
1363,20230507,1200,16,9,532,4788
1364,20240618,1010,13,4,330,1320
1365,20240629,1170,18,4,1059,4236
1366,20230216,1018,12,9,835,7515
1367,20231117,1016,2,8,1408,11264
1368,20240408,1177,19,6,1176,7056
1369,20230719,1009,17,6,400,2400
1370,20240321,1005,19,5,1176,5880
1371,20230508,1002,2,7,1408,9856
1372,20240924,1176,14,7,1236,8652
1373,20240724,1016,19,8,1176,9408
1374,20231113,1140,1,7,1890,13230
1375,20240603,1065,8,1,292,292
1376,20240510,1125,11,8,1118,8944
1377,20240601,1142,16,3,532,1596
1378,20241114,1013,4,8,1412,11296
1379,20240327,1066,13,8,330,2640
1380,20241012,1140,7,2,295,590
1381,20240914,1012,1,8,1890,15120
1382,20240127,1113,3,8,728,5824
1383,20240811,1180,8,8,292,2336
1384,20230326,1069,4,9,1412,12708
1385,20230508,1083,4,9,1412,12708
1386,20230822,1103,3,6,728,4368
1387,20241113,1014,7,5,295,1475
1388,20240528,1129,14,6,1236,7416
1389,20230209,1127,16,1,532,532
1390,20231025,1063,7,9,295,2655
1391,20241212,1016,10,6,849,5094
1392,20241217,1124,9,1,814,814
1393,20230709,1120,14,9,1236,11124
1394,20240208,1029,13,4,330,1320
1395,20241110,1002,13,2,330,660
1396,20240505,1090,19,4,1176,4704
1397,20231205,1188,16,4,532,2128
1398,20240126,1085,9,7,814,5698
1399,20230308,1154,3,5,728,3640
1400,20230903,1022,12,1,835,835
1401,20240822,1022,1,4,1890,7560
1402,20230717,1090,8,2,292,584
1403,20240421,1157,2,7,1408,9856
1404,20240713,1076,8,1,292,292
1405,20230701,1105,10,5,849,4245
1406,20230226,1083,10,5,849,4245
1407,20230528,1047,11,4,1118,4472
1408,20230319,1074,8,4,292,1168
1409,20240930,1189,20,1,907,907
1410,20230320,1086,18,8,1059,8472
1411,20230608,1152,17,3,400,1200
1412,20231014,1171,4,4,1412,5648
1413,20241123,1138,7,6,295,1770
1414,20240816,1183,5,7,1274,8918
1415,20231202,1126,12,1,835,835
1416,20231007,1131,13,3,330,990
1417,20231218,1097,6,4,248,992
1418,20230608,1191,3,6,728,4368
1419,20230403,1032,8,1,292,292
1420,20240520,1039,5,5,1274,6370
1421,20240829,1191,5,7,1274,8918
1422,20230618,1198,3,2,728,1456
1423,20230527,1149,18,2,1059,2118
1424,20230106,1121,18,6,1059,6354
1425,20231216,1184,13,4,330,1320
1426,20240207,1165,11,8,1118,8944
1427,20230101,1061,2,6,1408,8448
1428,20240507,1171,11,8,1118,8944
1429,20230721,1008,10,1,849,849
1430,20240615,1021,5,3,1274,3822
1431,20231007,1127,18,5,1059,5295
1432,20240604,1185,7,4,295,1180
1433,20240430,1143,1,2,1890,3780
1434,20241029,1017,3,4,728,2912
1435,20240531,1048,13,4,330,1320
1436,20231113,1118,7,4,295,1180
1437,20230921,1102,7,7,295,2065
1438,20240125,1112,12,2,835,1670
1439,20231221,1118,4,6,1412,8472
1440,20240209,1111,2,4,1408,5632
1441,20240202,1082,6,3,248,744
1442,20231021,1007,11,2,1118,2236
1443,20240204,1190,14,2,1236,2472
1444,20230413,1195,15,5,742,3710
1445,20230224,1070,4,3,1412,4236
1446,20240211,1070,5,1,1274,1274
1447,20240714,1138,5,6,1274,7644
1448,20241106,1017,14,9,1236,11124
1449,20241105,1025,19,4,1176,4704
1450,20231115,1119,14,2,1236,2472
1451,20240312,1141,1,3,1890,5670
1452,20240819,1140,12,5,835,4175
1453,20241017,1078,9,5,814,4070
1454,20240516,1026,16,7,532,3724
1455,20230217,1073,9,1,814,814
1456,20230205,1188,13,4,330,1320
1457,20231220,1071,20,6,907,5442
1458,20240531,1178,15,3,742,2226
1459,20230304,1147,9,7,814,5698
1460,20230327,1038,7,1,295,295
1461,20240301,1062,18,1,1059,1059
1462,20230118,1106,14,3,1236,3708
1463,20230621,1058,17,7,400,2800
1464,20230604,1131,3,2,728,1456
1465,20230905,1040,2,2,1408,2816
1466,20240321,1183,14,5,1236,6180
1467,20240826,1007,13,4,330,1320
1468,20230424,1148,5,5,1274,6370
1469,20231213,1058,4,9,1412,12708
1470,20241114,1110,1,7,1890,13230
1471,20241124,1045,18,3,1059,3177
1472,20240729,1101,10,7,849,5943
1473,20231202,1165,9,8,814,6512
1474,20230605,1147,15,7,742,5194
1475,20230101,1167,11,8,1118,8944
1476,20240720,1074,14,5,1236,6180
1477,20240220,1128,16,4,532,2128
1478,20230530,1079,14,2,1236,2472
1479,20231003,1111,11,3,1118,3354
1480,20230326,1130,15,1,742,742
1481,20241024,1033,8,9,292,2628
1482,20240914,1125,15,1,742,742
1483,20240412,1025,7,2,295,590
1484,20230612,1139,5,6,1274,7644
1485,20240528,1063,17,5,400,2000
1486,20240521,1174,9,2,814,1628
1487,20241201,1136,20,5,907,4535
1488,20230512,1153,10,4,849,3396
1489,20240324,1198,2,6,1408,8448
1490,20230603,1189,20,1,907,907
1491,20240525,1052,15,2,742,1484
1492,20230610,1023,18,2,1059,2118
1493,20240221,1124,19,9,1176,10584
1494,20230427,1109,6,5,248,1240
1495,20240406,1038,11,7,1118,7826
1496,20230311,1101,17,8,400,3200
1497,20230325,1035,17,6,400,2400
1498,20240514,1042,18,5,1059,5295
1499,20240923,1105,12,2,835,1670
